1,420,24.64999961853027,24.59000015258789,24.13999938964844
2,720,24.88999938964844,24.6200008392334,24.29000091552734
3,1020,24.95000076293945,24.60000038146973,24.30999946594238
4,1320,24.82999992370605,24.63999938964844,24.38999938964844
5,1620,24.80999946594238,24.52000045776367,24.29999923706055
6,1920,24.76000022888184,24.48999977111816,24.35000038146973
7,2220,24.65999984741211,24.45999908447266,24.34000015258789
8,2520,24.64999961853027,24.39999961853027,24.25
9,2820,24.59000015258789,24.29999923706055,24.15999984741211
10,3120,24.52000045776367,24.35000038146973,24.20999908447266
11,3420,24.45000076293945,24.29000091552734,24.13999938964844
12,3720,24.40999984741211,24.27000045776367,24.1200008392334
13,4020,24.38999938964844,24.25,24.13999938964844
14,4320,24.31999969482422,24.21999931335449,24.11000061035156
15,4620,24.32999992370605,24.15999984741211,24.04999923706055
16,4920,24.21999931335449,24.11000061035156,23.95999908447266
17,5220,24.19000053405762,24.06999969482422,23.95999908447266
18,5520,24.14999961853027,24.05999946594238,23.95000076293945
19,5820,24.1299991607666,24.04999923706055,23.93000030517578
20,6120,24.13999938964844,24.04999923706055,23.95000076293945
21,6420,24.06999969482422,23.95000076293945,23.80999946594238
22,6720,24.06999969482422,23.95000076293945,23.82999992370605
23,7020,24,23.89999961853027,23.79000091552734
24,7320,24.03000068664551,23.8700008392334,23.73999977111816
25,7620,23.98999977111816,23.86000061035156,23.73999977111816
26,7920,24.01000022888184,23.86000061035156,23.71999931335449
27,8220,23.95000076293945,23.89999961853027,23.75
28,8520,24.01000022888184,23.93000030517578,23.81999969482422
29,8820,24.04000091552734,23.93000030517578,23.86000061035156
30,9120,24.01000022888184,23.93000030517578,23.78000068664551
31,9420,24.03000068664551,23.88999938964844,23.78000068664551
32,9720,24.01000022888184,23.92000007629395,23.79999923706055
33,10020,24.04999923706055,23.90999984741211,23.77000045776367
34,10320,24,23.92000007629395,23.79999923706055
35,10620,24.04999923706055,23.97999954223633,23.82999992370605
36,10920,24.03000068664551,23.95000076293945,23.79000091552734
37,11220,24.06999969482422,23.97999954223633,23.86000061035156
38,11520,24.10000038146973,24.04000091552734,23.8799991607666
39,11820,24.15999984741211,24.09000015258789,23.92000007629395
40,12120,24.21999931335449,24.11000061035156,23.96999931335449
41,12420,24.22999954223633,24.17000007629395,24.01000022888184
42,12720,24.28000068664551,24.19000053405762,24.05999946594238
43,13020,24.29999923706055,24.19000053405762,24.05999946594238
44,13320,24.34000015258789,24.21999931335449,24.04999923706055
45,13620,24.3700008392334,24.27000045776367,24.04999923706055
46,13920,24.45000076293945,24.29999923706055,24.1200008392334
47,14220,24.52000045776367,24.32999992370605,24.11000061035156
48,14520,24.54999923706055,24.35000038146973,24.1299991607666
49,14820,24.59000015258789,24.43000030517578,24.20999908447266
50,15120,24.67000007629395,24.52000045776367,24.26000022888184
51,15420,24.72999954223633,24.51000022888184,24.29000091552734
52,15720,24.78000068664551,24.57999992370605,24.3799991607666
53,16020,24.8700008392334,24.69000053405762,24.46999931335449
54,16320,24.92000007629395,24.73999977111816,24.48999977111816
55,16620,25.01000022888184,24.80999946594238,24.56999969482422
56,16920,25.05999946594238,24.8700008392334,24.60000038146973
57,17220,25.20999908447266,24.95000076293945,24.64999961853027
58,17520,25.28000068664551,25.02000045776367,24.75
59,17820,25.36000061035156,25.14999961853027,24.77000045776367
60,18120,25.48999977111816,25.21999931335449,24.92000007629395
61,18420,25.53000068664551,25.28000068664551,24.98999977111816
62,18720,25.65999984741211,25.38999938964844,25.07999992370605
63,19020,25.75,25.51000022888184,25.20999908447266
64,19320,25.86000061035156,25.60000038146973,25.29999923706055
65,19620,26,25.70000076293945,25.34000015258789
66,19920,26.09000015258789,25.81999969482422,25.44000053405762
67,20220,26.22999954223633,25.86000061035156,25.51000022888184
68,20520,26.34000015258789,26.02000045776367,25.6299991607666
69,20820,26.48999977111816,26.13999938964844,25.71999931335449
70,21120,26.61000061035156,26.27000045776367,25.86000061035156
71,21420,26.79000091552734,26.39999961853027,25.96999931335449
72,21720,26.94000053405762,26.57999992370605,26.13999938964844
73,22020,27.04999923706055,26.67000007629395,26.23999977111816
74,22320,27.25,26.81999969482422,26.3700008392334
75,22620,27.42000007629395,26.96999931335449,26.47999954223633
76,22920,27.53000068664551,27.11000061035156,26.6299991607666
77,23220,27.71999931335449,27.26000022888184,26.79999923706055
78,23520,27.95000076293945,27.42000007629395,26.92000007629395
79,23820,28.06999969482422,27.55999946594238,27.07999992370605
80,24120,28.22999954223633,27.69000053405762,27.20999908447266
81,24420,28.42000007629395,27.88999938964844,27.34000015258789
82,24720,28.57999992370605,28.02000045776367,27.47999954223633
83,25020,28.75,28.20999908447266,27.72999954223633
84,25320,28.90999984741211,28.3700008392334,27.82999992370605
85,25620,29.1200008392334,28.63999938964844,28.10000038146973
86,25920,29.30999946594238,28.76000022888184,28.20999908447266
87,26220,29.45999908447266,28.90999984741211,28.39999961853027
88,26520,29.70999908447266,29.1299991607666,28.55999946594238
89,26820,29.88999938964844,29.26000022888184,28.65999984741211
90,27120,30.05999946594238,29.42000007629395,28.84000015258789
91,27420,30.29000091552734,29.63999938964844,28.97999954223633
92,27720,30.51000022888184,29.86000061035156,29.25
93,28020,30.69000053405762,29.97999954223633,29.3799991607666
94,28320,30.92000007629395,30.29999923706055,29.6200008392334
95,28620,31.14999961853027,30.44000053405762,29.77000045776367
96,28920,31.32999992370605,30.61000061035156,29.92000007629395
97,29220,31.56999969482422,30.81999969482422,30.05999946594238
98,29520,31.81999969482422,31.05999946594238,30.27000045776367
99,29820,32.04999923706055,31.26000022888184,30.45000076293945
100,30120,32.36000061035156,31.45000076293945,30.70000076293945
101,30420,32.54999923706055,31.72999954223633,30.95999908447266
102,30720,32.77000045776367,31.96999931335449,31.19000053405762
103,31020,33.02999877929688,32.22999954223633,31.3799991607666
104,31320,33.29000091552734,32.40999984741211,31.52000045776367
105,31620,33.52000045776367,32.58000183105469,31.71999931335449
106,31920,33.79999923706055,32.84000015258789,31.95999908447266
107,32220,34.0099983215332,33.09999847412109,32.22999954223633
108,32520,34.22000122070312,33.31000137329102,32.40000152587891
109,32820,34.45000076293945,33.5099983215332,32.61000061035156
110,33120,34.70000076293945,33.72000122070312,32.77000045776367
111,33420,34.90999984741211,33.93999862670898,33.06000137329102
112,33720,35.06999969482422,34.13999938964844,33.2400016784668
113,34020,35.29999923706055,34.34999847412109,33.43000030517578
114,34320,35.5099983215332,34.5099983215332,33.59000015258789
115,34620,35.66999816894531,34.70999908447266,33.81000137329102
116,34920,35.86000061035156,34.88999938964844,33.95999908447266
117,35220,36.0099983215332,35.0099983215332,34.06000137329102
118,35520,36.15000152587891,35.15999984741211,34.20000076293945
119,35820,36.29000091552734,35.34000015258789,34.34000015258789
120,36120,36.47000122070312,35.52000045776367,34.54000091552734
121,36420,36.68999862670898,35.70999908447266,34.72000122070312
122,36720,36.84000015258789,35.81000137329102,34.83000183105469
123,37020,36.95999908447266,35.93999862670898,34.93000030517578
124,37320,37.04999923706055,36.04000091552734,35.0099983215332
125,37620,37.15999984741211,36.15000152587891,35.13999938964844
126,37920,37.27999877929688,36.25,35.2599983215332
127,38220,37.40999984741211,36.34999847412109,35.38999938964844
128,38520,37.4900016784668,36.41999816894531,35.43000030517578
129,38820,37.58000183105469,36.52000045776367,35.45999908447266
130,39120,37.68999862670898,36.61999893188477,35.56000137329102
131,39420,37.77000045776367,36.77000045776367,35.7400016784668
132,39720,37.86000061035156,36.84000015258789,35.81000137329102
133,40020,37.90999984741211,36.90000152587891,35.88999938964844
134,40320,37.93999862670898,36.95000076293945,35.88000106811523
135,40620,37.9900016784668,36.97999954223633,35.90999984741211
136,40920,38.06000137329102,37.02000045776367,35.97999954223633
137,41220,38.08000183105469,37.02999877929688,36
138,41520,38.06000137329102,37.04000091552734,36.02000045776367
139,41820,38.04000091552734,37.02000045776367,35.9900016784668
140,42120,38.06000137329102,37.04999923706055,36.04999923706055
141,42420,38.04999923706055,37.02999877929688,36.06000137329102
142,42720,38.04999923706055,37.02000045776367,36.02999877929688
143,43020,38.06000137329102,37.04000091552734,36.04999923706055
144,43320,37.97999954223633,36.97999954223633,35.97000122070312
145,43620,38,36.95999908447266,35.9900016784668
146,43920,37.93999862670898,36.95999908447266,36.0099983215332
147,44220,37.86999893188477,36.93999862670898,35.93999862670898
148,44520,37.79000091552734,36.86999893188477,35.86999893188477
149,44820,37.72000122070312,36.77000045776367,35.81999969482422
150,45120,37.58000183105469,36.70000076293945,35.70999908447266
151,45420,37.5,36.63000106811523,35.68999862670898
152,45720,37.41999816894531,36.54000091552734,35.63000106811523
153,46020,37.34000015258789,36.47000122070312,35.56999969482422
154,46320,37.16999816894531,36.31000137329102,35.43999862670898
155,46620,37.06999969482422,36.22999954223633,35.31999969482422
156,46920,36.91999816894531,36.06000137329102,35.22999954223633
157,47220,36.84000015258789,35.95000076293945,35.06000137329102
158,47520,36.70999908447266,35.86000061035156,34.97999954223633
159,47820,36.56999969482422,35.7599983215332,34.95000076293945
160,48120,36.40000152587891,35.61000061035156,34.7400016784668
161,48420,36.22000122070312,35.43999862670898,34.61000061035156
162,48720,36.09000015258789,35.29000091552734,34.45999908447266
163,49020,35.95999908447266,35.16999816894531,34.36999893188477
164,49320,35.79000091552734,35.06000137329102,34.27999877929688
165,49620,35.61999893188477,34.97999954223633,34.22999954223633
166,49920,35.52000045776367,34.81000137329102,34.06999969482422
167,50220,35.34000015258789,34.66999816894531,33.90999984741211
168,50520,35.18999862670898,34.4900016784668,33.75
169,50820,35.08000183105469,34.38999938964844,33.63999938964844
170,51120,34.91999816894531,34.22999954223633,33.5099983215332
171,51420,34.77000045776367,34.09999847412109,33.36999893188477
172,51720,34.56999969482422,33.91999816894531,33.20999908447266
173,52020,34.41999816894531,33.79000091552734,33.06000137329102
174,52320,34.31000137329102,33.63000106811523,32.95000076293945
175,52620,34.13000106811523,33.47999954223633,32.77000045776367
176,52920,33.97999954223633,33.36999893188477,32.70000076293945
177,53220,33.86000061035156,33.2400016784668,32.52999877929688
178,53520,33.70000076293945,33.06999969482422,32.45000076293945
179,53820,33.54000091552734,32.95000076293945,32.29000091552734
180,54120,33.43999862670898,32.83000183105469,32.2599983215332
181,54420,33.29999923706055,32.7400016784668,32.13000106811523
182,54720,33.13999938964844,32.56000137329102,31.97999954223633
183,55020,32.9900016784668,32.43000030517578,31.81999969482422
184,55320,32.84000015258789,32.27000045776367,31.68000030517578
185,55620,32.72000122070312,32.22000122070312,31.6299991607666
186,55920,32.56999969482422,32.08000183105469,31.48999977111816
187,56220,32.41999816894531,31.93000030517578,31.35000038146973
188,56520,32.27000045776367,31.77000045776367,31.23999977111816
189,56820,32.15000152587891,31.64999961853027,31.09000015258789
190,57120,32,31.5,30.96999931335449
