1001,0,8.052200428210199e-06,6.627899892919231e-06,7.531300070695579e-06,-5.360900104278699e-06
1002,1.000000011686097e-07,1.947900045706774e-06,5.407000116974814e-06,9.972999578167219e-06,-2.919199914686033e-06
1003,2.000000023372195e-07,5.610500011243857e-06,1.74449996848125e-06,-4.677200195146725e-06,-5.849200078955619e-06
1004,3.000000106112566e-07,-4.156299837632105e-06,1.517380042059813e-05,2.647899918883923e-06,-1.454199946238077e-06
1005,4.00000004674439e-07,7.270999731190386e-07,9.069600309885573e-06,-4.677200195146725e-06,2.452600028846064e-06
1006,4.999999987376214e-07,1.171470012195641e-05,9.069600309885573e-06,5.089600108476589e-06,-2.919199914686033e-06
1007,6.000000212225132e-07,5.610500011243857e-06,5.407000116974814e-06,-4.677200195146725e-06,-5.849200078955619e-06
1008,6.999999868639861e-07,9.273099749407265e-06,7.848700079193804e-06,-2.235500005554059e-06,-1.454199946238077e-06
1009,8.000000093488779e-07,1.049389993568184e-05,1.273210000363179e-05,9.972999578167219e-06,-4.775000093104609e-07
1010,8.999999749903509e-07,7.270999731190386e-07,9.069600309885573e-06,-2.235500005554059e-06,4.405900199344615e-06
1011,9.999999974752427e-07,4.389599780552089e-06,-6.972999813115166e-07,2.647899918883923e-06,-4.775000093104609e-07
1012,1.099999963116716e-06,1.947900045706774e-06,1.029039958666544e-05,7.531300070695579e-06,-1.454199946238077e-06
1013,1.200000042445026e-06,-1.148140017903643e-05,-3.139000000373926e-06,-1.200229962705635e-05,4.405900199344615e-06
1014,1.300000008086499e-06,0.0002741980133578181,-5.580699962592917e-06,0.0001638004032429308,5.38260019311565e-06
1015,1.399999973727972e-06,0.01148040033876896,0.005345414392650127,0.007672041654586792,0.0003638248017523438
1016,1.500000053056283e-06,0.01390012912452221,0.01529047638177872,0.01483111921697855,0.0001284445024793968
1017,1.600000018697756e-06,0.005941393785178661,0.009000645950436592,0.007889352738857269,-0.0002646699140314013
1018,1.699999984339229e-06,-0.005849596578627825,0.005490696057677269,0.00574065325781703,-0.0001772568939486519
1019,1.799999949980702e-06,-0.02730607427656651,0.001166437519714236,-0.007862081751227379,0.0001391880068695173
1020,1.900000029309012e-06,0.007963125593960285,-0.01834766380488873,-0.01046493928879499,0.0005117920809425414
1021,1.999999994950485e-06,-0.001463074702769518,-0.0005146759795024991,-0.01274060737341642,0.0002544363960623741
1022,2.100000074278796e-06,-0.00490954052656889,-0.0002302174980286509,-0.006074754521250725,-0.001199354301206768
1023,2.199999926233431e-06,-0.005949706770479679,-0.01080523896962404,-0.006240790244191885,-8.886720024747774e-05
1024,2.300000005561742e-06,0.0001740880979923531,-0.00518565671518445,-0.003161801025271416,0.000223670998821035
1025,2.400000084890053e-06,0.009818820282816887,0.01084535382688046,0.009566804394125938,0.0002925269945990294
1026,2.499999936844688e-06,0.003452076343819499,0.009446256794035435,0.008953936398029327,8.937720122048631e-05
1027,2.600000016172999e-06,0.0005952821229584515,0.003009924199432135,0.003303832374513149,-0.0001284228055737913
1028,2.700000095501309e-06,0.003526548389345407,0.0005975203821435571,0.003457659622654319,-6.005509931128472e-05
1029,2.799999947455944e-06,0.003903791541233659,0.002200499409809709,0.005557525437325239,1.905610042740591e-05
1030,2.900000026784255e-06,-0.009987064637243748,0.00560301449149847,0.005596592556685209,3.468310023890808e-05
1031,3.000000106112566e-06,0.003532652510330081,0.00364110479131341,0.004380623809993267,1.75910990947159e-05
1032,3.099999958067201e-06,0.002519345143809915,0.002113818889483809,-0.01979713328182697,-2.880119973269757e-05
1033,3.200000037395512e-06,0.001050660037435591,-0.01295027695596218,0.003469868097454309,-3.270800152677111e-05
1034,3.299999889350147e-06,6.421140278689563e-05,0.00401590671390295,-0.004053023178130388,-2.635959936014842e-05
1035,3.399999968678458e-06,0.0005879569798707962,0.002554546343162656,-0.004326493944972754,-0.0001601648982614279
