1,420,24.59000015258789
2,720,24.6200008392334
3,1020,24.60000038146973
4,1320,24.63999938964844
5,1620,24.52000045776367
6,1920,24.48999977111816
7,2220,24.45999908447266
8,2520,24.39999961853027
9,2820,24.29999923706055
10,3120,24.35000038146973
11,3420,24.29000091552734
12,3720,24.27000045776367
13,4020,24.25
14,4320,24.21999931335449
15,4620,24.15999984741211
16,4920,24.11000061035156
17,5220,24.06999969482422
18,5520,24.05999946594238
19,5820,24.04999923706055
20,6120,24.04999923706055
21,6420,23.95000076293945
22,6720,23.95000076293945
23,7020,23.89999961853027
24,7320,23.8700008392334
25,7620,23.86000061035156
26,7920,23.86000061035156
27,8220,23.89999961853027
28,8520,23.93000030517578
29,8820,23.93000030517578
30,9120,23.93000030517578
31,9420,23.88999938964844
32,9720,23.92000007629395
33,10020,23.90999984741211
34,10320,23.92000007629395
35,10620,23.97999954223633
36,10920,23.95000076293945
37,11220,23.97999954223633
38,11520,24.04000091552734
39,11820,24.09000015258789
40,12120,24.11000061035156
41,12420,24.17000007629395
42,12720,24.19000053405762
43,13020,24.19000053405762
44,13320,24.21999931335449
45,13620,24.27000045776367
46,13920,24.29999923706055
47,14220,24.32999992370605
48,14520,24.35000038146973
49,14820,24.43000030517578
50,15120,24.52000045776367
51,15420,24.51000022888184
52,15720,24.57999992370605
53,16020,24.69000053405762
54,16320,24.73999977111816
55,16620,24.80999946594238
56,16920,24.8700008392334
57,17220,24.95000076293945
58,17520,25.02000045776367
59,17820,25.14999961853027
60,18120,25.21999931335449
61,18420,25.28000068664551
62,18720,25.38999938964844
63,19020,25.51000022888184
64,19320,25.60000038146973
65,19620,25.70000076293945
66,19920,25.81999969482422
67,20220,25.86000061035156
68,20520,26.02000045776367
69,20820,26.13999938964844
70,21120,26.27000045776367
71,21420,26.39999961853027
72,21720,26.57999992370605
73,22020,26.67000007629395
74,22320,26.81999969482422
75,22620,26.96999931335449
76,22920,27.11000061035156
77,23220,27.26000022888184
78,23520,27.42000007629395
79,23820,27.55999946594238
80,24120,27.69000053405762
81,24420,27.88999938964844
82,24720,28.02000045776367
83,25020,28.20999908447266
84,25320,28.3700008392334
85,25620,28.63999938964844
86,25920,28.76000022888184
87,26220,28.90999984741211
88,26520,29.1299991607666
89,26820,29.26000022888184
90,27120,29.42000007629395
91,27420,29.63999938964844
92,27720,29.86000061035156
93,28020,29.97999954223633
94,28320,30.29999923706055
95,28620,30.44000053405762
96,28920,30.61000061035156
97,29220,30.81999969482422
98,29520,31.05999946594238
99,29820,31.26000022888184
100,30120,31.45000076293945
101,30420,31.72999954223633
102,30720,31.96999931335449
103,31020,32.22999954223633
104,31320,32.40999984741211
105,31620,32.58000183105469
106,31920,32.84000015258789
107,32220,33.09999847412109
108,32520,33.31000137329102
109,32820,33.5099983215332
110,33120,33.72000122070312
111,33420,33.93999862670898
112,33720,34.13999938964844
113,34020,34.34999847412109
114,34320,34.5099983215332
115,34620,34.70999908447266
116,34920,34.88999938964844
117,35220,35.0099983215332
118,35520,35.15999984741211
119,35820,35.34000015258789
120,36120,35.52000045776367
121,36420,35.70999908447266
122,36720,35.81000137329102
123,37020,35.93999862670898
124,37320,36.04000091552734
125,37620,36.15000152587891
126,37920,36.25
127,38220,36.34999847412109
128,38520,36.41999816894531
129,38820,36.52000045776367
130,39120,36.61999893188477
131,39420,36.77000045776367
132,39720,36.84000015258789
133,40020,36.90000152587891
134,40320,36.95000076293945
135,40620,36.97999954223633
136,40920,37.02000045776367
137,41220,37.02999877929688
138,41520,37.04000091552734
